"title","start_time","end_time","description","exercise_title","superset_id","exercise_notes","set_index","set_type","weight_lbs","reps","distance_miles","duration_seconds","rpe"
"Quick full body","29 Jun 2024, 12:23","29 Jun 2024, 12:56","Been a bit out of it recently hopefully back into it","Clean",,"",0,"normal",115,5,,,
"Quick full body","29 Jun 2024, 12:23","29 Jun 2024, 12:56","Been a bit out of it recently hopefully back into it","Clean",,"",1,"normal",115,5,,,
"Quick full body","29 Jun 2024, 12:23","29 Jun 2024, 12:56","Been a bit out of it recently hopefully back into it","Clean",,"",2,"normal",115,5,,,
"Quick full body","29 Jun 2024, 12:23","29 Jun 2024, 12:56","Been a bit out of it recently hopefully back into it","Lateral Raise (Dumbbell)",,"",0,"normal",40,10,,,
"Quick full body","29 Jun 2024, 12:23","29 Jun 2024, 12:56","Been a bit out of it recently hopefully back into it","Overhead Press (Dumbbell)",,"",0,"normal",70,10,,,
"Been a bit","24 Jun 2024, 08:24","24 Jun 2024, 08:56","Slacking off recently, taking it slow and easing back into things","Squat (Barbell)",,"Low bar - counting the bar as 25",0,"normal",115,6,,,
"Been a bit","24 Jun 2024, 08:24","24 Jun 2024, 08:56","Slacking off recently, taking it slow and easing back into things","Squat (Barbell)",,"Low bar - counting the bar as 25",1,"normal",115,6,,,
"Been a bit","24 Jun 2024, 08:24","24 Jun 2024, 08:56","Slacking off recently, taking it slow and easing back into things","Squat (Barbell)",,"Low bar - counting the bar as 25",2,"normal",165,6,,,
"Been a bit","24 Jun 2024, 08:24","24 Jun 2024, 08:56","Slacking off recently, taking it slow and easing back into things","Squat (Barbell)",,"Low bar - counting the bar as 25",3,"normal",165,6,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Incline Bench Press (Barbell)",0,"",0,"normal",115,5,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Incline Bench Press (Barbell)",0,"",1,"normal",115,7,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Incline Bench Press (Barbell)",0,"",2,"normal",115,5,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Incline Bench Press (Barbell)",0,"",3,"normal",115,5,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Triceps Extension (Dumbbell)",0,"",0,"normal",40,10,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Triceps Extension (Dumbbell)",0,"",1,"normal",40,10,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Triceps Extension (Dumbbell)",0,"",2,"normal",40,10,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Seated Row (Machine)",,"",0,"normal",120,12,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Seated Row (Machine)",,"",1,"normal",130,12,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Seated Row (Machine)",,"",2,"normal",140,12,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Rope Straight Arm Pulldown",,"",0,"normal",40,15,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Rope Straight Arm Pulldown",,"",1,"normal",40,15,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Rope Straight Arm Pulldown",,"",2,"normal",40,15,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Triceps Rope Pushdown",,"",0,"normal",40,15,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Triceps Rope Pushdown",,"",1,"normal",40,15,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Triceps Rope Pushdown",,"",2,"normal",40,15,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Face Pull",,"",0,"normal",40,15,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Face Pull",,"",1,"normal",40,15,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Face Pull",,"",2,"normal",40,15,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Lateral Raise (Dumbbell)",,"",0,"normal",40,10,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Lateral Raise (Dumbbell)",,"",1,"normal",40,10,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Lateral Raise (Dumbbell)",,"",2,"normal",40,10,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Rear Delt Reverse Fly (Dumbbell)",,"",0,"normal",40,10,,,
"Upper","15 Jun 2024, 10:29","15 Jun 2024, 11:37","Forgot to stop my workout lol was just half an hour. Haven’t lifted in a few days :( work been tough","Rear Delt Reverse Fly (Dumbbell)",,"",1,"normal",40,10,,,
"Morning legs","11 Jun 2024, 07:12","11 Jun 2024, 07:56","Went heavier on squat and it was hard; so less volume. Did an extra set of lunges to “make up” for it. Those felt good","Squat (Barbell)",,"Low bar - counting the bar as 25",0,"warmup",115,6,,,
"Morning legs","11 Jun 2024, 07:12","11 Jun 2024, 07:56","Went heavier on squat and it was hard; so less volume. Did an extra set of lunges to “make up” for it. Those felt good","Squat (Barbell)",,"Low bar - counting the bar as 25",1,"normal",165,6,,,
"Morning legs","11 Jun 2024, 07:12","11 Jun 2024, 07:56","Went heavier on squat and it was hard; so less volume. Did an extra set of lunges to “make up” for it. Those felt good","Squat (Barbell)",,"Low bar - counting the bar as 25",2,"normal",215,5,,,
"Morning legs","11 Jun 2024, 07:12","11 Jun 2024, 07:56","Went heavier on squat and it was hard; so less volume. Did an extra set of lunges to “make up” for it. Those felt good","Squat (Barbell)",,"Low bar - counting the bar as 25",3,"normal",215,5,,,
"Morning legs","11 Jun 2024, 07:12","11 Jun 2024, 07:56","Went heavier on squat and it was hard; so less volume. Did an extra set of lunges to “make up” for it. Those felt good","Squat (Barbell)",,"Low bar - counting the bar as 25",4,"normal",215,5,,,
"Morning legs","11 Jun 2024, 07:12","11 Jun 2024, 07:56","Went heavier on squat and it was hard; so less volume. Did an extra set of lunges to “make up” for it. Those felt good","Reverse Lunge (Dumbbell)",,"40 + 40 = 80 each side; x10 reps each leg so 20",0,"normal",80,20,,,
"Morning legs","11 Jun 2024, 07:12","11 Jun 2024, 07:56","Went heavier on squat and it was hard; so less volume. Did an extra set of lunges to “make up” for it. Those felt good","Reverse Lunge (Dumbbell)",,"40 + 40 = 80 each side; x10 reps each leg so 20",1,"normal",80,20,,,
"Morning legs","11 Jun 2024, 07:12","11 Jun 2024, 07:56","Went heavier on squat and it was hard; so less volume. Did an extra set of lunges to “make up” for it. Those felt good","Reverse Lunge (Dumbbell)",,"40 + 40 = 80 each side; x10 reps each leg so 20",2,"normal",80,20,,,
"Morning legs","11 Jun 2024, 07:12","11 Jun 2024, 07:56","Went heavier on squat and it was hard; so less volume. Did an extra set of lunges to “make up” for it. Those felt good","Reverse Lunge (Dumbbell)",,"40 + 40 = 80 each side; x10 reps each leg so 20",3,"normal",80,20,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Single Leg Hip Thrust",,"",0,"normal",,20,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Single Leg Hip Thrust",,"",1,"normal",,20,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Single Leg Hip Thrust",,"",2,"normal",,20,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Single Leg Romanian Deadlift (Dumbbell)",,"",0,"normal",20,10,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Single Leg Romanian Deadlift (Dumbbell)",,"",1,"normal",20,10,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Single Leg Romanian Deadlift (Dumbbell)",,"",2,"normal",15,10,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Incline Bench Press (Dumbbell)",,"",0,"warmup",70,10,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Incline Bench Press (Dumbbell)",,"",1,"normal",100,10,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Incline Bench Press (Dumbbell)",,"",2,"normal",100,10,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Incline Bench Press (Dumbbell)",,"",3,"normal",100,10,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Lateral Raise (Dumbbell)",,"",0,"normal",40,10,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Lateral Raise (Dumbbell)",,"",1,"normal",40,10,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Lateral Raise (Dumbbell)",,"",2,"normal",40,10,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Lateral Raise (Dumbbell)",,"",3,"normal",40,10,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Face Pull",,"",0,"normal",40,15,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Face Pull",,"",1,"normal",40,15,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Triceps Rope Pushdown",,"",0,"normal",40,15,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Triceps Rope Pushdown",,"",1,"normal",40,15,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Rope Straight Arm Pulldown",,"",0,"normal",40,15,,,
"Quick sarms and leg mobility","10 Jun 2024, 08:30","10 Jun 2024, 08:58","","Rope Straight Arm Pulldown",,"",1,"normal",40,15,,,
"Quick Full Body","9 Jun 2024, 20:00","9 Jun 2024, 20:13","So I can justify sitting and watching TV for the next two hours","Squat (Barbell)",,"High bar (normally do low bar)",0,"normal",115,10,,,
"Quick Full Body","9 Jun 2024, 20:00","9 Jun 2024, 20:13","So I can justify sitting and watching TV for the next two hours","Squat (Barbell)",,"High bar (normally do low bar)",1,"normal",115,10,,,
"Quick Full Body","9 Jun 2024, 20:00","9 Jun 2024, 20:13","So I can justify sitting and watching TV for the next two hours","Negative Pull Up",,"",0,"normal",,5,,,
"Quick Full Body","9 Jun 2024, 20:00","9 Jun 2024, 20:13","So I can justify sitting and watching TV for the next two hours","Negative Pull Up",,"",1,"normal",,5,,,
"Quick Full Body","9 Jun 2024, 20:00","9 Jun 2024, 20:13","So I can justify sitting and watching TV for the next two hours","Overhead Press (Dumbbell)",,"",0,"normal",70,10,,,
"Quick Full Body","9 Jun 2024, 20:00","9 Jun 2024, 20:13","So I can justify sitting and watching TV for the next two hours","Overhead Press (Dumbbell)",,"",1,"normal",70,10,,,
"Quick Full Body","9 Jun 2024, 20:00","9 Jun 2024, 20:13","So I can justify sitting and watching TV for the next two hours","Clean",,"",0,"normal",115,3,,,
"Quick Full Body","9 Jun 2024, 20:00","9 Jun 2024, 20:13","So I can justify sitting and watching TV for the next two hours","Clean",,"",1,"normal",115,3,,,
"Post Run Push","7 Jun 2024, 08:48","7 Jun 2024, 09:18","Felt good, coffee def helped","Incline Bench Press (Barbell)",,"",0,"normal",115,5,,,
"Post Run Push","7 Jun 2024, 08:48","7 Jun 2024, 09:18","Felt good, coffee def helped","Incline Bench Press (Barbell)",,"",1,"normal",115,8,,,
"Post Run Push","7 Jun 2024, 08:48","7 Jun 2024, 09:18","Felt good, coffee def helped","Incline Bench Press (Barbell)",,"",2,"normal",115,8,,,
"Post Run Push","7 Jun 2024, 08:48","7 Jun 2024, 09:18","Felt good, coffee def helped","Incline Bench Press (Barbell)",,"",3,"normal",115,8,,,
"Post Run Push","7 Jun 2024, 08:48","7 Jun 2024, 09:18","Felt good, coffee def helped","Lateral Raise (Dumbbell)",,"",0,"normal",50,10,,,
"Post Run Push","7 Jun 2024, 08:48","7 Jun 2024, 09:18","Felt good, coffee def helped","Lateral Raise (Dumbbell)",,"",1,"normal",50,10,,,
"Post Run Push","7 Jun 2024, 08:48","7 Jun 2024, 09:18","Felt good, coffee def helped","Lateral Raise (Dumbbell)",,"",2,"normal",50,10,,,
"Post Run Push","7 Jun 2024, 08:48","7 Jun 2024, 09:18","Felt good, coffee def helped","Triceps Rope Pushdown",,"",0,"normal",35,15,,,
"Post Run Push","7 Jun 2024, 08:48","7 Jun 2024, 09:18","Felt good, coffee def helped","Triceps Rope Pushdown",,"",1,"normal",40,15,,,
"Post Run Push","7 Jun 2024, 08:48","7 Jun 2024, 09:18","Felt good, coffee def helped","Triceps Rope Pushdown",,"",2,"normal",40,15,,,
"Post Run Push","7 Jun 2024, 08:48","7 Jun 2024, 09:18","Felt good, coffee def helped","Straight Arm Lat Pulldown (Cable)",,"",0,"normal",35,15,,,
"Post Run Push","7 Jun 2024, 08:48","7 Jun 2024, 09:18","Felt good, coffee def helped","Straight Arm Lat Pulldown (Cable)",,"",1,"normal",40,15,,,
"Post Run Push","7 Jun 2024, 08:48","7 Jun 2024, 09:18","Felt good, coffee def helped","Straight Arm Lat Pulldown (Cable)",,"",2,"normal",40,15,,,
"Post Run Push","7 Jun 2024, 08:48","7 Jun 2024, 09:18","Felt good, coffee def helped","Face Pull",,"",0,"normal",35,15,,,
"Post Run Push","7 Jun 2024, 08:48","7 Jun 2024, 09:18","Felt good, coffee def helped","Face Pull",,"",1,"normal",40,15,,,
"Post Run Push","7 Jun 2024, 08:48","7 Jun 2024, 09:18","Felt good, coffee def helped","Face Pull",,"",2,"normal",40,15,,,
"Pull","6 Jun 2024, 07:15","6 Jun 2024, 07:55","Deadlifts felt p good; have some weird front knee pain","Lat Pulldown (Cable)",,"",0,"normal",120,10,,,
"Pull","6 Jun 2024, 07:15","6 Jun 2024, 07:55","Deadlifts felt p good; have some weird front knee pain","Lat Pulldown (Cable)",,"",1,"normal",120,10,,,
"Pull","6 Jun 2024, 07:15","6 Jun 2024, 07:55","Deadlifts felt p good; have some weird front knee pain","Lat Pulldown (Cable)",,"",2,"normal",120,10,,,
"Pull","6 Jun 2024, 07:15","6 Jun 2024, 07:55","Deadlifts felt p good; have some weird front knee pain","Seated Row (Machine)",,"",0,"normal",120,12,,,
"Pull","6 Jun 2024, 07:15","6 Jun 2024, 07:55","Deadlifts felt p good; have some weird front knee pain","Seated Row (Machine)",,"",1,"normal",120,12,,,
"Pull","6 Jun 2024, 07:15","6 Jun 2024, 07:55","Deadlifts felt p good; have some weird front knee pain","Seated Row (Machine)",,"",2,"normal",120,12,,,
"Pull","6 Jun 2024, 07:15","6 Jun 2024, 07:55","Deadlifts felt p good; have some weird front knee pain","Bent Over Row (Barbell)",,"",0,"normal",75,15,,,
"Pull","6 Jun 2024, 07:15","6 Jun 2024, 07:55","Deadlifts felt p good; have some weird front knee pain","Bent Over Row (Barbell)",,"",1,"normal",75,15,,,
"Pull","6 Jun 2024, 07:15","6 Jun 2024, 07:55","Deadlifts felt p good; have some weird front knee pain","Bent Over Row (Barbell)",,"",2,"normal",75,15,,,
"Pull","6 Jun 2024, 07:15","6 Jun 2024, 07:55","Deadlifts felt p good; have some weird front knee pain","Deadlift (Barbell)",,"",0,"warmup",115,6,,,
